,index,path,thredds_cat,title,dataset_id,dataset_description,institution,institution_id,start_year,end_year,abstract,processing_level,license,license_type,project_id,frequency,variables,driving_experiment_id,dask_chunks
22,NAM-12_NorESM2-MM_historical_r1i1p1f1_OURANOS_CRCM5_v1-r1_1hr_195001010000-201412312300,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/1hr/NAM-12_NorESM2-MM_historical_r1i1p1f1_OURANOS_CRCM5_v1-r1_1hr_195001010000-201412312300.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : hourly,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,1950,2014,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CORDEX,1hr,"hurs,huss,pr,prfr,ps,psl,quantization_info,rlds,rsds,tas,time_bnds,uas,vas",historical,"{'time': 250, 'rlat': 50, 'rlon': 50}"
23,NAM-12_NorESM2-MM_ssp126_r1i1p1f1_OURANOS_CRCM5_v1-r1_1hr_201501010000-210012312300,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/1hr/NAM-12_NorESM2-MM_ssp126_r1i1p1f1_OURANOS_CRCM5_v1-r1_1hr_201501010000-210012312300.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : hourly,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CORDEX,1hr,"hurs,huss,pr,prfr,ps,psl,quantization_info,rlds,rsds,tas,time_bnds,uas,vas",ssp126,"{'time': 250, 'rlat': 50, 'rlon': 50}"
24,NAM-12_NorESM2-MM_ssp245_r1i1p1f1_OURANOS_CRCM5_v1-r1_1hr_201501010000-210012312300,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/1hr/NAM-12_NorESM2-MM_ssp245_r1i1p1f1_OURANOS_CRCM5_v1-r1_1hr_201501010000-210012312300.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : hourly,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CORDEX,1hr,"hurs,huss,pr,prfr,ps,psl,quantization_info,rlds,rsds,tas,time_bnds,uas,vas",ssp245,"{'time': 250, 'rlat': 50, 'rlon': 50}"
25,NAM-12_NorESM2-MM_ssp370_r1i1p1f1_OURANOS_CRCM5_v1-r1_1hr_201501010000-210012312300,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/1hr/NAM-12_NorESM2-MM_ssp370_r1i1p1f1_OURANOS_CRCM5_v1-r1_1hr_201501010000-210012312300.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : hourly,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CORDEX,1hr,"hurs,huss,pr,prfr,ps,psl,quantization_info,rlds,rsds,tas,time_bnds,uas,vas",ssp370,"{'time': 250, 'rlat': 50, 'rlon': 50}"
26,NAM-12_CNRM-ESM2-1_historical_r1i1p1f2_OURANOS_CRCM5_v1-r1_3hr_195001010000-201412312100,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/3hr/NAM-12_CNRM-ESM2-1_historical_r1i1p1f2_OURANOS_CRCM5_v1-r1_3hr_195001010000-201412312100.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : 3-hourly,CRCM5-CMIP6,https://zenodo.org/doi/10.5281/zenodo.11061924,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,1950,2014,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CORDEX,3hr,"clwvi,hfls,mrro,prra,prsn,prw,snw,time_bnds",historical,"{'time': 250, 'rlat': 50, 'rlon': 50}"
27,NAM-12_CNRM-ESM2-1_ssp126_r1i1p1f2_OURANOS_CRCM5_v1-r1_3hr_201501010000-210012312100,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/3hr/NAM-12_CNRM-ESM2-1_ssp126_r1i1p1f2_OURANOS_CRCM5_v1-r1_3hr_201501010000-210012312100.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : 3-hourly,CRCM5-CMIP6,https://zenodo.org/doi/10.5281/zenodo.11061924,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CORDEX,3hr,"clwvi,hfls,mrro,prra,prsn,prw,snw,time_bnds",ssp126,"{'time': 250, 'rlat': 50, 'rlon': 50}"
28,NAM-12_CNRM-ESM2-1_ssp245_r1i1p1f2_OURANOS_CRCM5_v1-r1_3hr_201501010000-210012312100,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/3hr/NAM-12_CNRM-ESM2-1_ssp245_r1i1p1f2_OURANOS_CRCM5_v1-r1_3hr_201501010000-210012312100.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : 3-hourly,CRCM5-CMIP6,https://zenodo.org/doi/10.5281/zenodo.11061924,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CORDEX,3hr,"clwvi,hfls,mrro,mrros,prra,prsn,prw,snw,time_bnds",ssp245,"{'time': 250, 'rlat': 50, 'rlon': 50}"
29,NAM-12_CNRM-ESM2-1_ssp370_r1i1p1f2_OURANOS_CRCM5_v1-r1_3hr_201501010000-210012312100,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/3hr/NAM-12_CNRM-ESM2-1_ssp370_r1i1p1f2_OURANOS_CRCM5_v1-r1_3hr_201501010000-210012312100.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : 3-hourly,CRCM5-CMIP6,https://zenodo.org/doi/10.5281/zenodo.11061924,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CORDEX,3hr,"clwvi,hfls,mrro,prra,prsn,prw,snw,time_bnds",ssp370,"{'time': 250, 'rlat': 50, 'rlon': 50}"
30,NAM-12_CanESM5_historical_r1i1p2f1_OURANOS_CRCM5_v1-r1_3hr_195001010000-201412312100,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/3hr/NAM-12_CanESM5_historical_r1i1p2f1_OURANOS_CRCM5_v1-r1_3hr_195001010000-201412312100.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : 3-hourly,CRCM5-CMIP6,https://zenodo.org/doi/10.5281/zenodo.11061924,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,1950,2014,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CORDEX,3hr,"clwvi,evspsbl,hfls,mrro,prra,prsn,prw,psl,snw,time_bnds",historical,"{'time': 250, 'rlat': 50, 'rlon': 50}"
31,NAM-12_CanESM5_ssp126_r1i1p2f1_OURANOS_CRCM5_v1-r1_3hr_201501010000-210012312100,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/3hr/NAM-12_CanESM5_ssp126_r1i1p2f1_OURANOS_CRCM5_v1-r1_3hr_201501010000-210012312100.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : 3-hourly,CRCM5-CMIP6,https://zenodo.org/doi/10.5281/zenodo.11061924,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CORDEX,3hr,"clwvi,evspsbl,hfls,mrro,prra,prsn,prw,psl,snw,time_bnds",ssp126,"{'time': 250, 'rlat': 50, 'rlon': 50}"
32,NAM-12_CanESM5_ssp245_r1i1p2f1_OURANOS_CRCM5_v1-r1_3hr_201501010000-210012312100,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/3hr/NAM-12_CanESM5_ssp245_r1i1p2f1_OURANOS_CRCM5_v1-r1_3hr_201501010000-210012312100.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : 3-hourly,CRCM5-CMIP6,https://zenodo.org/doi/10.5281/zenodo.11061924,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CORDEX,3hr,"clwvi,hfls,mrro,mrros,prra,prsn,prw,snw,time_bnds",ssp245,"{'time': 250, 'rlat': 50, 'rlon': 50}"
33,NAM-12_CanESM5_ssp370_r1i1p2f1_OURANOS_CRCM5_v1-r1_3hr_201501010000-210012312100,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/3hr/NAM-12_CanESM5_ssp370_r1i1p2f1_OURANOS_CRCM5_v1-r1_3hr_201501010000-210012312100.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : 3-hourly,CRCM5-CMIP6,https://zenodo.org/doi/10.5281/zenodo.11061924,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CORDEX,3hr,"clwvi,evspsbl,hfls,mrro,prra,prsn,prw,psl,snw,time_bnds",ssp370,"{'time': 250, 'rlat': 50, 'rlon': 50}"
34,NAM-12_CanESM5_ssp585_r1i1p2f1_OURANOS_CRCM5_v1-r1_3hr_201501010000-210012312100,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/3hr/NAM-12_CanESM5_ssp585_r1i1p2f1_OURANOS_CRCM5_v1-r1_3hr_201501010000-210012312100.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : 3-hourly,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CORDEX,3hr,"clwvi,hfls,mrro,mrros,prra,prsn,prw,snw,time_bnds",ssp585,"{'time': 250, 'rlat': 50, 'rlon': 50}"
35,NAM-12_ERA5_evaluation_r1i1p1_OURANOS_CRCM5_v1-r1_3hr_197901010000-202012312100,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/3hr/NAM-12_ERA5_evaluation_r1i1p1_OURANOS_CRCM5_v1-r1_3hr_197901010000-202012312100.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : 3-hourly,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,1979,2020,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CORDEX,3hr,"clwvi,evspsbl,hfls,mrro,prra,prsn,prw,psl,snw,time_bnds",evaluation,"{'time': 250, 'rlat': 50, 'rlon': 50}"
36,NAM-12_ERA5_evaluation_r1i1p1_OURANOS_CRCM5_v1-r2_3hr_197901010000-202012312100,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/3hr/NAM-12_ERA5_evaluation_r1i1p1_OURANOS_CRCM5_v1-r2_3hr_197901010000-202012312100.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : 3-hourly,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,1979,2020,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CORDEX,3hr,"clwvi,hfls,hurs,huss,mrro,prra,prsn,prw,ps,psl,rlds,rsds,snw,tas,time_bnds,uas,vas",evaluation,"{'time': 250, 'rlat': 50, 'rlon': 50}"
37,NAM-12_MPI-ESM1-2-LR_historical_r1i1p1f1_OURANOS_CRCM5_v1-r1_3hr_195001010000-201412312100,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/3hr/NAM-12_MPI-ESM1-2-LR_historical_r1i1p1f1_OURANOS_CRCM5_v1-r1_3hr_195001010000-201412312100.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : 3-hourly,CRCM5-CMIP6,https://zenodo.org/doi/10.5281/zenodo.11061924,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,1950,2014,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,Creative Commons Attribution 4.0 International Public License: https://creativecommons.org/licenses/by/4.0/legalcode,permissive,CORDEX,3hr,"clwvi,hfls,mrro,prra,prsn,prw,snw,time_bnds",historical,"{'time': 250, 'rlat': 50, 'rlon': 50}"
